Keel	Murre	Murrak	Küla	Aasta	Isik	Vanus	Sugu	Kood	Kontekst
liivi	idaliivi		Irē					Set_Sat_46	ni kītiz se vanā nai , ku täm’mən ve̮lks ka ji̮vā je̮lāmi , bet tämā um’ ī’d+siĺmi .
liivi	idaliivi		Irē					Set_Sat_46	ni nai kītiz , laz ta tagāg .
liivi	idaliivi		Irē					Set_Sat_46	ni se kaĺāi ve̮ĺ’ nei’ je̮rā ädāgən , ku ta iz tieda , mis ta ni ti’eb .
liivi	idaliivi		Irē					Set_Sat_46	ni se kurē je̮mā laskīz ne jå̄səd ulzə siemə .
liivi	idaliivi		Irē					Set_Sat_46	ni se vanā nai tᵘoi kakš kabālt kieta , ikš ve̮ĺ’ jo pientə un tᵘoi jo jam’də .
liivi	idaliivi		Irē					Set_Sat_46	ni ta lekš kᵘodāi , un ne sugūd kizīst täm’ kä’dst , mis ta ni um’ nǟnd .
liivi	idaliivi		Irē					Set_Sat_46	ni ta mi̮tlən mis ta ti’eks .
liivi	idaliivi		Irē					Set_Sat_46	ni ta = m’ laškən å̄’i pǟl ma’ggəm un in’nən ma’ggəm .
liivi	idaliivi		Irē					Set_Sat_46	ni ta = m’ lǟ’nd tu’bbə si’zzəl un mit+ī’tə rištīŋgt äb uo ve̮nd tubās .
liivi	idaliivi		Irē					Set_Sat_46	ni ta vi̮tīz un tei eńt́šən ī̮’dəgiži .
liivi	idaliivi		Irē					Set_Sat_46	ni tuĺ’ uoməg .
liivi	idaliivi		Irē					Set_Sat_46	ni täm’mən umāt kītənəd , ku passouĺ pǟl um’ äb+ji̮vāst ( pro äb+ji̮vā ) un ni ta = m’ lǟ’nd äb+ji̮v’və ve̮t́šəm .
liivi	idaliivi		Irē					Set_Sat_46	ni vanā nai iekiz ne+ka muĺ’ki un kīskiz kⁱewd kat́ki un ai’liz uks jū’r un istīz sie uks täpāń [ kīndəks ] pǟl må̄’zə un kītiz sie kaĺājən : ” ni sa kil min kīndəd vai’ld äd pä’zz ulz . ”
liivi	idaliivi		Irē					Set_Sat_46	se kaĺāi pī’liz pistə amā ie , iz siend iz ma’ggən un pī’liz pāikal ne+ka pū .
liivi	idaliivi		Irē					Set_Sat_46	se tubā um’ ve̮nd pim’di , se tuĺ’ um’ kistən seńt́š je̮rā , końt́š ta = m’ lǟ’nd tu’bbə .
liivi	idaliivi		Irē					Set_Sat_46	ta kītiz , ku ta um’ kaĺāi un ku ta äb uo tästā kougən .
liivi	idaliivi		Irē					Set_Sat_46	ta kītiz , ku tämā um’ äb+ji̮vāst nǟnd un tämā [ je̮m’bit  > je̮m’mit  > ] em’mit tuoista ki̮rd äb tå̄’ nǟ’də .
liivi	idaliivi		Irē					Set_Sat_46	ta = m’ lǟ’nd sūrə mi̮tsə un ni ve̮nd pim’di ka jūs .
liivi	idaliivi		Irē					Set_Sat_46	ta ve̮ĺ’ ai’jən sūr barā jå̄sidi tu’bbə , ta vi̮tīz ī’d jå̄sə , tapīz må̄’zə un ūdiz je̮rā , pań’ lōda pǟl un kītiz kaĺājən , laz tulgə siemə .
liivi	idaliivi		Irē					Set_Sat_46	tämā mi̮itiz iz lask nänt ulz , ku kå̄’ĺiz , vi̮i näntən um’ amādən karri sǟlga , ku set nätīšəm äb no+lask sie kaĺāi ka ulz .
liivi	idaliivi		Irē					Set_Sat_46	tämā ve̮ĺ’ kil je̮rā ädāgən , bet tämā mi̮tliz aga se kurē je̮mā , ku ta panāb eńt́š kä’d täm’mən sǟlga pǟl un tūndəb , ku tämā um’ karri , siz ta viskūb tǟnda nei’+ī’ž ne+ka nēd́i jå̄sidi ulz .
liivi	idaliivi		Irē					Set_Sat_46	un ni ta kītiz : ” paldīn ma sīnda äb sie , labākəm ma sieb sīnda uońdžəl bruokstəks . ”
liivi	idaliivi		Irē					Set_Sat_46	un ni ta = m’ ve̮t́šən vi̮i’ ta äb lieda miŋgiži tu’bd́i , kus så̄ks ie+må̄jə un ni ta = m’ vańḱĺən un siz ta = m’ i’e+nǟnd tūlda un ni ta = m’ lǟ’nd jū’rə un siz ta = m’ i’e+nǟnd , ku se tuĺ’ um’ ve̮nd tubās .
liivi	idaliivi		Irē					Set_Sat_46	un ta äb uo tⁱewdən äb+ji̮vāst mittə midāgist .
liivi	idaliivi		Irē					Set_Sat_46	vanā nai kieriz immər , bet ni iz no+kīsk kieta kat́ki .
liivi	idaliivi		Irē					Set_Sat_46	vanā nai kieriz immər un kīskiz kⁱewd kat́ki .
liivi	idaliivi		Irē					Set_Sat_47	agā ni ne kītist ku näntən vel um’ ikš muĺ’ki veĺ’ .
liivi	idaliivi		Irē					Set_Sat_47	ikš+ki̮rd um’ ve̮nd ī’d izāndən kᵘolm pᵘe̮igə , kakš ve̮ĺ’ti kovālt un ikš muĺ’ki .
liivi	idaliivi		Irē					Set_Sat_47	kēzar kītiz : ” miŋgi um’ , selli um’ , minā sīnda sietəb , ku set ta um’ sin’ miez . ”
liivi	idaliivi		Irē					Set_Sat_47	kēzar nutīz : ” akkəgid , se+ī’ž um’ ji̮vā . ”
liivi	idaliivi		Irē					Set_Sat_47	kēzar nutīz : ” akkəgid , se = m’ ji̮vā ! ”
liivi	idaliivi		Irē					Set_Sat_47	kēzar tidār āndiz eńt́š suorməks un nanā+krīzdag un āndiz ī’d [ mužīń  > ] mu’žžiń .
liivi	idaliivi		Irē					Set_Sat_47	” laz tuog sie tǟnə ! ” siz ta vańḱĺən , sien ve̮ĺ’ se nanā+krīzdag un suorməks .
liivi	idaliivi		Irē					Set_Sat_47	mit+ī’d kä’dsə iz uo .
liivi	idaliivi		Irē					Set_Sat_47	naist akīst näntən immər .
liivi	idaliivi		Irē					Set_Sat_47	nei i’bbi li’bštiz , nei’ ta a’iliz tā’giž .
liivi	idaliivi		Irē					Set_Sat_47	nei’ muĺ’ki kītiz : ” sin’ äb gi̮d́īńt sugīd , sinā said sie på̄təgəks nei’ ku sa tå̄’št sa’ddə ibīz sǟlgast må̄’zə . ”
liivi	idaliivi		Irē					Set_Sat_47	ne kakš veĺ’ĺə kītist , ku ta um’ salāndən näntən je̮rā .
liivi	idaliivi		Irē					Set_Sat_47	ne kakš veĺ’ĺə ratstīst tegīž .
liivi	idaliivi		Irē					Set_Sat_47	ne kakš vi̮tīst nāista un se muĺ’k iz så̄ .
liivi	idaliivi		Irē					Set_Sat_47	ne kizīst : ” kus sinā neist ? ”
liivi	idaliivi		Irē					Set_Sat_47	ne kītist : ” alā akkə , min’nən gi̮d́īńtəb . ”
liivi	idaliivi		Irē					Set_Sat_47	ne kītist : ” alā akkə , min’nən kārtab [ gi̮d́īńtəb ] . ”
liivi	idaliivi		Irē					Set_Sat_47	ni izā vi̮tīz sviĺp un pū’giz .
liivi	idaliivi		Irē					Set_Sat_47	ni kēzar kītiz : ” sinā uod min znuot [ tidār miez ] , tul’ sinā tā’giž sie sūrəz mᵘe̮izəz ! ”
liivi	idaliivi		Irē					Set_Sat_47	ni lekštā ne kakš veĺ’ĺə sīn mä’g jū’r un ni se muĺ’ki kizīz eńt́š veĺī+naiz kä’dst ī’d krežīl .
liivi	idaliivi		Irē					Set_Sat_47	ni lekštā ne naist vastə un akīst näntən immär .
liivi	idaliivi		Irē					Set_Sat_47	ni ne kizīst : ” kus sinā neist ? ”
liivi	idaliivi		Irē					Set_Sat_47	ni ne kītist : ” alā akk , min kārtab . ”
liivi	idaliivi		Irē					Set_Sat_47	ni ne kitīst piedrəb je̮rā , algə ta nǟg , un lekštā sounə .
liivi	idaliivi		Irē					Set_Sat_47	ni ne kitīst sie sōna je̮rā un lekštā sigā+taĺĺə .
liivi	idaliivi		Irē					Set_Sat_47	ni ne lekštā tu’bbə vańḱĺəm tǟnda un ni neiz kēzar puoga eńt́š nanā+krīzdag immär täm’ jālga .
liivi	idaliivi		Irē					Set_Sat_47	ni se izā kuoliž ‿ je̮rā un ne kå̄’dən ve̮ĺ’ nai un pidīstə sⁱedā muĺ’kist pa sigād+paintəks .
liivi	idaliivi		Irē					Set_Sat_47	ni se izā um’ je̮rā nu’o+kuolən un ni um’ lē’mist ne puogadən vaḱt́əz un se ( pro sie ? ) vańīmizən amā je’dsə .
liivi	idaliivi		Irē					Set_Sat_47	ni ta a’iliz näntən tagān un sai eńt́š kå̄’d veĺ’ kä’ddə mä’g aldə .
liivi	idaliivi		Irē					Set_Sat_47	ni ta kizīz : ” kust sa sie said ? ”
liivi	idaliivi		Irē					Set_Sat_47	ni ta kizīz tegīž eńt́š veĺī+naiz kä’dst krežīl un lekš sigādəks mi̮tsə un kuoŕiz päkīdi un pū’giz eńt́š ‿ šviĺpəks .
liivi	idaliivi		Irē					Set_Sat_47	ni ta kītiz , ku täm’ ve̮ĺ’ vä’ggi je̮n’nə irmə , ku ne nå̄’vəd amād nūzist iĺ’zə un tå̄’štə täm’ je̮rā loptə .
liivi	idaliivi		Irē					Set_Sat_47	ni ta lekš , izā nūziz iĺ’zə un kītiz : ” vi̮i um’ min’ nuoŕimi puoga ? ”
liivi	idaliivi		Irē					Set_Sat_47	ni ta lekš kᵘodāi .
liivi	idaliivi		Irē					Set_Sat_47	ni ta lekš sigādəks mi̮tsə un kuoŕiz [ päkīdi  > ] sēńə un ni tämā vi̮tīz , svīĺpiz eńt́š sviĺpəks un siz täm’mən a’iliz se kuldi i’bbi .
liivi	idaliivi		Irē					Set_Sat_47	ni ta rabīz eńt́š på̄təgəks iĺ’ ‿ šǟlga . ni ta a’iləz mä’g pǟl iĺ’zə kēzar tidārən jū’rə .
liivi	idaliivi		Irē					Set_Sat_47	ni tuĺ’ dīmant i’bbi a’ilə , u’d vē̮ntsas .
liivi	idaliivi		Irē					Set_Sat_47	ni tuĺ’ dīmanti i’bbi , u’d vē̮ntsas un ni ta astīz sälgə , un ni ta ve̮ĺ’ amā le’bbəld dīmanti .
liivi	idaliivi		Irē					Set_Sat_47	ni tuĺ’ ‿ še i̮’bd́i i’bbi un ni ta ve̮ĺ’ amā le’b i̮’bd́i . ni
liivi	idaliivi		Irē					Set_Sat_47	ni tuĺ’tə ne kakš veĺ’ĺə kᵘodāi .
liivi	idaliivi		Irē					Set_Sat_47	ni tuĺ’tə täm’ kakš veĺ’ĺə kᵘodāi .
liivi	idaliivi		Irē					Set_Sat_47	ni tämā a’iliz tā’giž .
liivi	idaliivi		Irē					Set_Sat_47	ni tämā lekš . iezə nūziz izā iĺ’zə un kizīz : ” vi̮i min sidāmi puoga um ? ”
liivi	idaliivi		Irē					Set_Sat_47	ni tämā svīĺpiz sie sviĺpəks .
liivi	idaliivi		Irē					Set_Sat_47	ni um’ iezə kiela kå̄’d+tᵘoistənəks izā nūzən iĺ’zə un ni tä = m’ ki’zzən : ” vi̮i se min vańīmi puoga um’ täsā ? ” ta kītiz : ” äb uo , minā se nuoŕimi . ”
liivi	idaliivi		Irē					Set_Sat_47	ni ve̮ĺ’ kēzarən ikš puoga ka vel .
liivi	idaliivi		Irē					Set_Sat_47	ni ve̮ĺ’ kēzarən se ball glå̄zəst mä’g pǟl .
liivi	idaliivi		Irē					Set_Sat_47	ni ve̮ĺ’ kᵘolməz nädīĺ lē’məst glå̄zəst mä’g pǟl .
liivi	idaliivi		Irē					Set_Sat_47	ni ve̮ĺ’ lē’məst kēzar nīnə amādən ku’bbə , un se tidār lǟ’b vańḱĺəm kien kä’ds täm’ suorməks um’ .
liivi	idaliivi		Irē					Set_Sat_47	ni ve̮ĺ’ sien lē’məst sᵘodā pǟl .
liivi	idaliivi		Irē					Set_Sat_47	ni ve̮nd kēzarən ikš āinagi tidār un se ni um’ pandəd glå̄zəst mä’g pǟl , un kis siz vi̮ib nu’o+ratstə sīńə jū’rə , se så̄b sie tidār pa nāizəks un puol kēńig+valst un puol viĺĺə .
liivi	idaliivi		Irē					Set_Sat_47	ni vi̮tīz kēzar puoga eńt́š nanā+krīzdag un vǟndiz täm’mən immär jālga .
liivi	idaliivi		Irē					Set_Sat_47	nänt naist lekštā vastə , akīst näntən [ immər  > ] immär .
liivi	idaliivi		Irē					Set_Sat_47	se pugīz ī’dst kuorast sil’lə , tᵘoist ulz un ni ta ve̮ĺ’ dīmanti amā pi’ddəz .
liivi	idaliivi		Irē					Set_Sat_47	siz ne kitīst sie tubā je̮rā un lekštə piedrəbə .
liivi	idaliivi		Irē					Set_Sat_47	siz ta astīz täm’mən sälgə un siz ta ve̮ĺ’ kuldi amā le’bbəld .
liivi	idaliivi		Irē					Set_Sat_47	siz ta kizīz : ” vi̮i sinā äd uo muĺ’ki ? ”
liivi	idaliivi		Irē					Set_Sat_47	siz ta rabīz eńt́š på̄təgəks eńt́š kå̄’d veĺ’ĺən iĺ’ ‿ šǟlga un ni ta ī’ž a’iliz nēšti pi’ddəz , puolstə mä’ggə ta nu’o+a’iliz .
liivi	idaliivi		Irē					Set_Sat_47	siz ta ratstīz näntən tagān un sai nänt mä’g aldə kä’ddə .
liivi	idaliivi		Irē					Set_Sat_47	siz ta vi̮tīz eńt́š sviĺp un svīĺpiz kēzarən jūsə .
liivi	idaliivi		Irē					Set_Sat_47	siz tuĺ’ a’ilə ikš kuldi i’bbi un sien ve̮ĺ’ ikš tē’d́ vē̮ntsas .
liivi	idaliivi		Irē					Set_Sat_47	siz tuĺ’ a’iləs i̮’bdə i’bbi un pǟva vē̮ntsas , un ta pugīz ī’dst kuorast si’zzəl , tᵘoist ( pro tᵘoizəst ? ) kuorast ulz , un siz ta ve̮ĺ’ i̮’bdi amā pi’ddəz .
liivi	idaliivi		Irē					Set_Sat_47	siz tuĺ’tə täm’ amād kᵘolm ibīst a’iləs .
liivi	idaliivi		Irē					Set_Sat_47	siz tämā svīĺpiz eńt́š sviĺpəks .
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” kus sa neist ? ” ” minā astīz piedrəb katūks pǟl , siz minā neiz . ”
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” ma astīz tubā katūks pǟl iĺ’zə , siz minā neiz . ”
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” ma um’ . ”
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” minā astīz sōna katūks pǟlə , siz minā neiz . ”
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” minā äb uo , minā um’ set ji̮vā sūr blē’d́nikā , minā set tå̄’ž sie iz+nä’ǵt́ə ; minā um’ jo kovāl äb ku min kakš veĺ’ĺə . ”
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” sin’nən äb gi̮d́īńt , sinā sait sie på̄təgəks iĺ’ sǟlga . ”
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” siz ku minā ve̮ĺ’ sin’nən se sūr a’b+miez sᵘodā pǟl , siz min’nən laskīz jalgə un sa vǟndist min’nən immär jālga . ”
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” äb kārta sugīd , sa said sie på̄təgəks iĺ’ ‿ šǟlga . ”
liivi	idaliivi		Irē					Set_Sat_47	ta kītiz : ” äb uo , minā um’ se nuoŕimi . ”
liivi	idaliivi		Irē					Set_Sat_47	ta ratstīz eńt́š velīdən tagān , sai nänt kä’ddə mä’g aldə un rabīz eńt́š på̄təgəks näntən un a’iliz ī’ž puolstə mä’ggə iĺ’zə .
liivi	idaliivi		Irē					Set_Sat_47	tidār kil zǟləz ku ta um’ muĺ’ki .
liivi	idaliivi		Irē					Set_Sat_47	tᵘoiz ī̮’dəg ve̮ĺ’ lē’mist sie sidāmiz veĺ’ĺən un se ri̮kāndiz tegīž sⁱedā muĺ’kist eńt́š je̮’dstə , laz tämā läk vakt́əz .
liivi	idaliivi		Irē					Set_Sat_47	tämā ve̮ĺ’ je̮gā reidə täm’mən a’bbəl un je̮gā reid kēzar puoga vīndiz .
liivi	idaliivi		Irē					Set_Sat_47	un ni i’bbi li’bštiz un a’iliz tā’giž .
liivi	idaliivi		Irē					Set_Sat_47	un ni ta iz tund tǟnda un ni täm’mən nätīšəm laskīž ‿ jalgə .
liivi	idaliivi		Irē					Set_Sat_47	un ni ta kizīz eńt́š veĺī+naist kä’dst tegīž krežīl un ni lekš sigādəks mi̮tsə , kuoŕiz rå̄z päkīdi .
liivi	idaliivi		Irē					Set_Sat_47	un ni ta laškīz ma’ggəm tā’giž un ni se pᵘe̮is tuĺ’ kᵘodāi .
liivi	idaliivi		Irē					Set_Sat_47	un ni ta svīĺpiz eńt́š ‿ šviĺpəks .
liivi	idaliivi		Irē					Set_Sat_47	un ni tämā ratstīz tā’giž , kuldi i’bbi je’dsə , pǟva vē̮ntsas , dīmanti tagān , u’d vē̮ntsas .
liivi	idaliivi		Irē					Set_Sat_47	un ni tämā tei ī’d nīn , kus panāb täm’ si’zzəl .
liivi	idaliivi		Irē					Set_Sat_47	un ni ve̮ĺ’ kᵘolməz ī̮’dəg lē’mist sie nuoŕimizən .
liivi	idaliivi		Irē					Set_Sat_47	un ni ve̮ĺ’ tᵘoiz nädīĺ lē’məst glå̄zəst mä’g pǟl .
liivi	idaliivi		Irē					Set_Sat_47	un siz se kēzar täm’mən āndiz puol valstə un kuldə un i̮’bdə tiera kå̄mər+täwd .
liivi	idaliivi		Irē					Set_Sat_47	un ta äb uo tu’od́ən lǟ’də un ta = m’ ri̮kāndən sie muĺ’kiz eńt́š je̮’dstə .
liivi	idaliivi		Irē					Set_Sat_47	uońd́žəl se veĺ’ kizīz : ” mis sa neist ? ”
liivi	idaliivi		Irē					Set_Sat_48	bet se jē̮rnaz iz tå̄’ un kītiz ku ta panāb [ ī’ž ] eńt́š nim’ pǟl , siz ta līb ne+ī’ž ve’ggi ne+ka tämā .
liivi	idaliivi		Irē					Set_Sat_48	bet tämā vi̮tīz un tapīz sie vanā kurē må̄’zə .
liivi	idaliivi		Irē					Set_Sat_48	ikš+ki̮rd um’ ve̮nd ī’d kēńigən ikš je̮mānd un siz täm’mən um’ ve̮nd piški puoga un siz kurē je̮mānd um’ salāndən sie puoga je̮rā .
liivi	idaliivi		Irē					Set_Sat_48	jē̮rnaz kītiz näntən , ku ta äb vi̮i eńt́š jū’rə ( pro jūsə ) nei’ je̮n’nə pi’ddə un ku näntən um’ lē’məst tā’giž sīn si’ezə kurē mᵘe̮izəz .
liivi	idaliivi		Irē					Set_Sat_48	jē̮rnaz lekš täm’mən a’bbəl un tapīz sie kurē må̄’zə un ni ne je̮lābəd sies kurē mᵘe̮izəs paldīń .
liivi	idaliivi		Irē					Set_Sat_48	kurē i’e+vańḱĺiz ku se ve̮ĺ’ se piški jē̮rnaz un ta kītiz : ” alā tul’ je̮mīn mīnda tapām , minā āndab eńt́š tidār sin’nən pa nāizəks . ”
liivi	idaliivi		Irē					Set_Sat_48	kurē lekš sīńə si’zzəl un ni lekš jē̮rnaz tā’giž nē’ži kurē me̮izəz , kus ne kietist sⁱedā ve̮’zzə .
liivi	idaliivi		Irē					Set_Sat_48	kurē nustīz sie kiw’ iĺ’zə .
liivi	idaliivi		Irē					Set_Sat_48	kurē på̄liz , laz laskəg tǟnda ulz , ku ta āndab eńt́š tidār täm’mən pa nāizəks .
liivi	idaliivi		Irē					Set_Sat_48	kurē tå̄’ž nänt je̮rā muotšə un nei’ ta tuĺ’ tegīž je̮rnə jū’r .
liivi	idaliivi		Irē					Set_Sat_48	ku tämā lǟ’b si’ezə pilsǟtəz , siz sǟ’l äb uo vⁱetā .
liivi	idaliivi		Irē					Set_Sat_48	lekš kå̄merəz , iz uo .
liivi	idaliivi		Irē					Set_Sat_48	nei’ kurē sei padā tijāks .
liivi	idaliivi		Irē					Set_Sat_48	nei’ ku ta lekš pits nēd́i strepīdi , nei’ tuĺ’ se knaš neitst vastə un kītiz , algə tämā tulgə nei’ dikt́ə , täm’ izā um’ rujā .
liivi	idaliivi		Irē					Set_Sat_48	nei’ um kurē siend tikkiž kat́ĺā [ padā ] tijāks .
liivi	idaliivi		Irē					Set_Sat_48	ne kizīst , mikš+pⁱerāst ta = m’ andən kurēn sⁱedā ve̮’zzə siedə .
liivi	idaliivi		Irē					Set_Sat_48	ne lekštā sīńə si’ezə kurē mᵘe̮izəz .
liivi	idaliivi		Irē					Set_Sat_48	ni jē̮rnaz laskīz täm’ ulzə un ni lekš tagān vańḱĺəm , kus puol ta lǟ’b .
liivi	idaliivi		Irē					Set_Sat_48	ni lekš se piški jē̮rnaz un kītiz näntən , ku tämā tulāb tā’giž laz tǟnda ve̮’dləgəd .
liivi	idaliivi		Irē					Set_Sat_48	ni n = a’dt nu’o+ma’ggənd iĺ’ ie .
liivi	idaliivi		Irē					Set_Sat_48	ni ne a’dtə lǟ’nəd jaḱt́ə un täm’mən um’ ve̮nd kakš rⁱek+miestə īńəz , ikš um’ ve̮nd mä’g+gå̄’žiji un tᵘoi um’ ve̮nd tam+kīskiji un se kᵘolməz um’ ve̮nd se jē̮rnaz .
liivi	idaliivi		Irē					Set_Sat_48	ni ne a’dtə lǟ’nəd mi̮tsə jaḱt́ə un ni ne a’dtə ū’z+lǟ’nəd ne kurē me̮izəd un ni ta = m’ je̮ttən ī’d rⁱek+mi’e eńt́šən si’ezə kurē me̮izəz un ne a’dt tappənd kurēn ī’d ǟrga må̄’zə .
liivi	idaliivi		Irē					Set_Sat_48	ni ne a’dt vaḱt́ənd tǟnda nei’ ku äb så̄ se kurē eńt́š kä’ddə .
liivi	idaliivi		Irē					Set_Sat_48	ni ne i’edist sⁱedā ve̮’zzə .
liivi	idaliivi		Irē					Set_Sat_48	ni ne kå̄’dən ve̮ĺ’ irm , bet piški jē̮rnaz kītiz : ” min’nən äb uo irm , minā ieb uońdžəl kᵘodāi un minā tå̄’b vańḱĺə , kus se kurē lǟ’b . ”
liivi	idaliivi		Irē					Set_Sat_48	ni ne kietəbəd sⁱedā ve̮’zzə un ni tulāb kurē tegīž ki’zzəm sⁱedā ve̮’zzə , laz āndag täm’mən ka rå̄žkiz .
liivi	idaliivi		Irē					Set_Sat_48	ni ne [ lekštā  > ] lekštə .
liivi	idaliivi		Irē					Set_Sat_48	ni ne så̄tist sie mä’g+gå̄’žiji sīńə si’ezə oukəz .
liivi	idaliivi		Irē					Set_Sat_48	ni näntən ve̮ĺ’ tegīž ikš ki̮ps un ni ne tapīst sie må̄’zə un kietist je̮rā .
liivi	idaliivi		Irē					Set_Sat_48	ni se puoga kazīz sūrəks .
liivi	idaliivi		Irē					Set_Sat_48	ni se puoga kītiz , ku se = m’ kurē tidār , un ni se kēńig iz tå̄’ iz sⁱedā pᵘe̮igə , iz sⁱedā nāista un så̄tiz nänt mᵘol’məd eńt́š jūst je̮rā .
liivi	idaliivi		Irē					Set_Sat_48	ni ta kūliz ku å̄’isə ve̮ĺ’ seĺĺi märā .
liivi	idaliivi		Irē					Set_Sat_48	ni ta lekš eńt́š nuoŕ brūt́əks kᵘodāi un ni ne teitə kå̄zgińi .
liivi	idaliivi		Irē					Set_Sat_48	ni ta lekš ī’ž ve̮t́šəm kus ta tǟnda liedab .
liivi	idaliivi		Irē					Set_Sat_48	ni ta lekš vańḱĺəm , kus se rujā um’ .
liivi	idaliivi		Irē					Set_Sat_48	ni ta = m’ ka’zzən sūrəks .
liivi	idaliivi		Irē					Set_Sat_48	ni ta = m’ lⁱewdən piškīz vālda je̮rnə un ni ta = m’ siend sie je̮rā .
liivi	idaliivi		Irē					Set_Sat_48	ni ta = m’ pallən jumālt , laz täm’mən nei’ sūr puoga līg ku se jē̮rnaz .
liivi	idaliivi		Irē					Set_Sat_48	ni ta så̄tiz sie tam+kīskiji un kītiz , laz se läkkə .
liivi	idaliivi		Irē					Set_Sat_48	ni ta tå̄’ž je̮rā lǟ’də täm jūst un ni vaḱt́īst tǟnda , kus ta lǟ’b .
liivi	idaliivi		Irē					Set_Sat_48	ni ta vel kēratiž ‿ je̮rnən rå̄ntəd , laz se tulg täm’ tagān .
liivi	idaliivi		Irē					Set_Sat_48	ni tulāb ikš knaš neitst un kītəb sie je̮rnə pǟl , algə tapāg tikkiž ǟrgad må̄’zə .
liivi	idaliivi		Irē					Set_Sat_48	ni tuĺ’tə ne kakš kᵘodāi .
liivi	idaliivi		Irē					Set_Sat_48	ni tuĺ’ti ne kakš tā’giž jaḱt́stə un ni näntən ve̮ĺ’ nei’ lušt , ku nänt ve̮zā ve̮ĺ’ tērintš .
liivi	idaliivi		Irē					Set_Sat_48	ni tämā brou’tšiz sie kēńigəks un ni salāndist täm’mən sie pūŋga je̮rā un ni tämā īrgiz sⁱedā puŋgə ve̮t́šə un ni tuĺ’ se naiz+veĺ’ , se nuoŕ kēńig , täm’ jū’rə un kītiz täm’ pǟl : aš tämā tǟnda äb tapā , siz ta täm’mən āndab kovāləst .
liivi	idaliivi		Irē					Set_Sat_48	ni tämā lekš kᵘoigīd pǟl un brou’tšəz vī̮rəz må̄’zə un siz tämā vi̮tīz sǟ’ldə tegīž eńt́šən nāista .
liivi	idaliivi		Irē					Set_Sat_48	ni tämā tᵘoi sie eńt́š izā jū’r un tå̄’ž , laz täm’ izā läkkə täm’ īńəz vī̮rəz må̄’zə , un täm’ izā iz lǟ’ .
liivi	idaliivi		Irē					Set_Sat_48	ni täm’mən ve̮nd nei’ je̮n’nə joudə nei’ ku kurē täm’st äb uo så̄nd je̮mīń midēgist .
liivi	idaliivi		Irē					Set_Sat_48	ni umāt tunnəd ne kakš kᵘodāi un ni äb uo ve̮nd näntən mittə midēt siedə .
liivi	idaliivi		Irē					Set_Sat_48	ni vi̮tīz jē̮rnaz , pań’ kurēn pǟ alīz alā un ajīz kīĺidi pⁱerzgə .
liivi	idaliivi		Irē					Set_Sat_48	ni vi̮tīz se piški jē̮rnaz ī’d āinagiz kä’dkəks , viskīz sie kiw’ iĺ’zə .
liivi	idaliivi		Irē					Set_Sat_48	ni vi̮tīž ‿ jē̮rnaz un tapīz sie kurē må̄’zə un tᵘoi eńt́š naiz tā’giž un [ vi̮tīst  > ] vi̮tīz kurē vīĺa tikkiž eńt́š kä’ddə , un ni se tidār īrgiz kītə , ku vel um’ ikš kuož , kus täm izān um’ [ rå̄’də  > ] rå̄’ un ni lekš īńəz un vi̮tīz sie rå̄’ iĺ’zə un tᵘoi kå̄’d+sadā ibīz vⁱedāmt un teitə ūd me̮izəd .
liivi	idaliivi		Irē					Set_Sat_48	se jē̮rnaz kītiz , laz täm’mən atāndag sie pūŋga , siz tämā glå̄’ibəb .
liivi	idaliivi		Irē					Set_Sat_48	se kiw’ ve̮ĺ’ nei’ sūr ne+ka sūrd me̮izəd .
liivi	idaliivi		Irē					Set_Sat_48	se mä’g+gå̄’žiji kå̄ĺiz nustə sⁱedā kiv’və , tämā iz vi̮i nu’o+liktə .
liivi	idaliivi		Irē					Set_Sat_48	se naiz+izā āndiz sie znuotən seĺĺiz pūŋga , ku täm’ kunāgid rå̄’ äb pūt , laz ta läkkə kus lǟ’dsə .
liivi	idaliivi		Irē					Set_Sat_48	se tidār iz kīt .
liivi	idaliivi		Irē					Set_Sat_48	se tidār kil på̄liz , algə ta tapāg , ku ta ikštiz līb täm’ pa nāizəks , bet se jē̮rnaz iz je̮tā , ta tapīz täm’ må̄’zə .
liivi	idaliivi		Irē					Set_Sat_48	siz ta kizīz : ” kus um’ se vanā kurē je̮mā ? ”
liivi	idaliivi		Irē					Set_Sat_48	siz tämā āndiz täm’ pūŋga un siz ta kītiz : ” kus um’ vei’ž , sǟ’l äb upānd ” , un vi̮tīz sie kaptēn ulzə un vīž täm’ kᵘoi’g pǟl tā’giž un se kaptēn āndiz sie kᵘoi’g sie je̮rnən , laz tämā āndag eńt́š naiz+si̮zār täm’ pa nāizəks .
liivi	idaliivi		Irē					Set_Sat_48	siz tämā kītəb sie si̮nā : ” kus vei’ž , sǟ’l äb upānd . ”
